item_id_1,item_id_2,similarity_score
1427,6628,0.8994524129403151
913,4307,0.899224187780975
1516,3853,0.8988091713933904
2890,6669,0.8984304521109259
2541,5432,0.8980182560334128
2850,7856,0.8976875657174932
4991,8499,0.897160018962871
1414,8139,0.8962566934513171
99,6284,0.8959328017792714
5525,6411,0.8951689506439299
6350,6664,0.894890145808416
3416,6789,0.8942829638200321
953,2727,0.8939359840988388
6669,8016,0.8930310661323977
0,4241,0.892537598922255
2579,9934,0.8920949819731248
3013,3853,0.8916073202718786
965,9798,0.8912956095245663
677,7955,0.8907353119555708
7824,9067,0.8907158717058546
2123,5402,0.8899774188805407
3379,4334,0.8896455068790151
3659,7837,0.8895194794233973
4964,5637,0.8890092967405206
1622,5615,0.8889315182917512
9208,9927,0.8889110677051589
1706,8037,0.8877146141516804
6005,9985,0.8874368038695187
2121,9045,0.8865710103983545
8209,9095,0.8860539008806085
4181,7965,0.8856077513904874
1109,1488,0.8843535933135941
1024,9411,0.8842859851855768
5104,5655,0.884174926562941
5269,9060,0.8838523665921206
4073,8755,0.8835090289807421
7843,8352,0.8827586417140568
2799,5241,0.8826823625181043
6827,7967,0.8794081181058345
2525,6378,0.8792171206591934
1182,1795,0.8790519305473127
5681,8353,0.8789977454171705
1167,9291,0.8789264968778632
2177,5504,0.8775367328110713
5557,6170,0.8764216421800046
584,3432,0.875561502962701
1552,4485,0.8747986054933667
7397,9786,0.8747523238060523
4553,9870,0.874049663646043
4553,7885,0.874049663646043
2877,5099,0.8710755309253733
2669,5689,0.8701391489000676
2469,9772,0.8701006317753013
2113,2326,0.8686486156087816
554,7539,0.8682791853759346
3248,9574,0.8681726129989468
179,5384,0.8676064881772207
1414,6914,0.8671030971263299
6634,8426,0.8669324175086925
1246,4590,0.8668230671287539
1464,5060,0.8664287116257103
3401,3772,0.8663735313373251
6846,9502,0.8663669110192241
271,5467,0.8663041741878604
9313,9927,0.8658161920982983
1142,4721,0.8647443610085545
2360,9594,0.864423175081574
7569,7582,0.8640854263711661
6354,7089,0.8636233483454601
754,8466,0.8632190024848339
2317,3503,0.8630708922084225
573,8754,0.862679933345092
7885,9870,0.8620049074606906
1200,3988,0.8606655932967624
1403,9369,0.8595838391619758
2797,6340,0.8590263631365478
1446,7182,0.8585900418466376
581,9087,0.8585636394951628
4124,8823,0.8584369815627475
8209,9291,0.8583788222389905
9095,9291,0.8583788222389905
3325,9927,0.8582162081290632
3383,9927,0.8576358005593058
145,9947,0.8565199372089805
686,4301,0.8562098148261246
7782,9869,0.8558500935128609
3727,8496,0.8554278258193683
288,7079,0.8551414092079846
2896,7461,0.8544568830564001
6652,6891,0.8544193292994878
6258,8881,0.8538418811520064
1032,8589,0.853384161181278
8935,9840,0.8532203140202874
8148,9002,0.8531159394553121
5095,7803,0.8530971788884891
170,4744,0.852438312643865
22,4245,0.8523833757305509
4245,5718,0.8523833757305509
2426,9927,0.8523416899704138
8370,9066,0.8520051864821128
8394,9723,0.8515401114366594
5093,6857,0.8514834223858233
1054,2778,0.8508256382134045
4225,6255,0.850076388486329
1064,9818,0.849634643524489
188,4520,0.848706511892806
327,6169,0.8475869772167458
1377,6718,0.8471025588139162
3251,5805,0.8469170438744957
4245,6570,0.8467976650436737
5530,9927,0.8467401034925023
3268,4368,0.8467036666494644
5488,8215,0.8458899477921415
1936,9075,0.845769605975975
6553,9316,0.8450262180350236
3809,9156,0.8443618507559092
3232,5682,0.8443328962083203
8573,9761,0.8442458580584364
5155,6223,0.8435761166621126
5808,9153,0.841375358396568
42,5429,0.8413652764552677
1050,6710,0.8411260851624304
9435,9650,0.8410792903027317
6835,8864,0.8406997155063833
6352,9409,0.8406786658602879
5029,8319,0.8403445110133947
2607,6246,0.8397435400663873
5006,7932,0.8397430409452306
2829,4176,0.8396958836435383
7617,8588,0.8386929814912572
2195,9207,0.8383553813896428
4553,9208,0.8368344575704526
1167,8594,0.8362978480211637
3304,8573,0.8360867500426175
2526,9808,0.8360778628664204
4383,4721,0.8355577301136774
7917,9927,0.834883420087667
67,5201,0.8340646461200374
5063,5925,0.8340521786910802
709,9257,0.8335964908521538
2317,5983,0.8334129738769096
850,5305,0.8333736502475646
2114,6656,0.832937662721702
2964,4744,0.8327176093839532
8541,8625,0.8320177499271452
5136,9979,0.8319062297733589
3167,7747,0.8313004505014953
737,2815,0.831123140412193
6737,9470,0.8308069311323663
5070,5522,0.8299536588233126
112,5870,0.8299310713934323
5522,8824,0.8298014727083628
2286,5519,0.829290204619435
4268,8390,0.828699204993063
3426,5522,0.8285767107444824
581,8161,0.8284677986877728
780,3883,0.8281953062632419
2159,2454,0.8280064377908494
7875,9423,0.8274643674650505
4738,8577,0.8273472001367672
1622,2513,0.8273287382987061
1955,2892,0.8272300919777024
4844,7001,0.8271289643562129
3020,3830,0.826705835288899
5790,9011,0.8266411000522822
6254,9395,0.8265301593746115
156,5536,0.8264588333720386
2233,6397,0.8259047764797323
9208,9870,0.8253025419045943
7885,9208,0.8253025419045943
7654,8609,0.825251099447996
643,7207,0.8247096636885312
4475,8057,0.8246820960499949
3304,9174,0.8245126700925374
1539,3304,0.8245126700925374
6274,8586,0.8243288143442075
4646,6127,0.8226012491657374
7992,9808,0.8225991411333022
4682,9038,0.8224680573215417
2738,6060,0.8224345820870481
3522,9927,0.8219231300224705
8243,9927,0.8219231300224705
584,9486,0.8217180607630087
2520,3065,0.8211723675512983
6745,7089,0.8210783646346721
4300,7420,0.8210349628102367
3416,4853,0.8202577572120267
3815,5362,0.8199884643826334
885,3815,0.8199884643826334
9401,9409,0.8194535558127539
1427,6878,0.8192346915628604
879,1516,0.8186561195855133
3304,8229,0.8185595523320993
5896,7745,0.8183350263950657
943,5522,0.8182507009427383
2706,5870,0.8181722344223884
5621,6735,0.8178467062194746
1317,4330,0.8172507839090623
8594,9095,0.8167467522886205
8209,8594,0.8167467522886205
6835,8634,0.8166726378100553
1291,5006,0.8165602995664949
3312,8573,0.8164622813851348
970,7672,0.8160435007652457
1500,9443,0.8156755578056929
3539,3803,0.8153924560272562
4553,9313,0.8150925888917125
7210,8751,0.8147427284355526
4044,7078,0.8145880455375241
4498,6427,0.8141050338200437
2679,9875,0.8139264443570271
743,6512,0.8133587655788197
7420,8472,0.8127018436854163
2767,3727,0.8126596461800077
7780,9961,0.8124960174578789
879,3013,0.812096507511429
199,4552,0.8117319942017427
3591,5966,0.8115927039376738
8154,8893,0.8110361725747735
638,8154,0.8110361725747735
965,7732,0.8105809066484679
4515,5522,0.8105364603821135
5006,5460,0.8093259564992086
8032,8889,0.8090625846605611
1950,7615,0.8085841687571216
2410,4832,0.8081064970100875
612,8840,0.8080700514958464
125,6222,0.8079811552309395
3325,4553,0.8079378478906157
643,8682,0.807866796822846
3088,7112,0.8076416208735968
1597,1761,0.807421261102742
3383,4553,0.8073914433385138
2767,8496,0.8068239233619099
234,1822,0.806604605730649
3959,5573,0.8063853076568768
7712,8586,0.8062080249566889
1015,2677,0.8060778639666688
2856,5821,0.8059229906211803
6071,8904,0.8055690508175466
1122,8919,0.8054561773729754
1278,8837,0.8052785825822492
1539,3312,0.8051598660311122
3312,9174,0.8051598660311122
716,8573,0.8045044803636373
112,2706,0.804502136789696
6227,8518,0.8042787330618684
1599,7598,0.8041691700360715
7885,9313,0.8038602849277305
9313,9870,0.8038602849277305
9038,9675,0.8033343194971974
4345,4905,0.8028885496221997
5400,7866,0.8026749497670448
5074,6724,0.802410772767596
2426,4553,0.802407486760708
2890,8016,0.802326304494432
2286,3151,0.8021330993892684
1516,3013,0.8013848367418481
4682,9675,0.8012513879983963
1620,7226,0.8007820484642
8062,8944,0.8001780087431062
5950,8316,0.8000848967068307
1427,2883,0.7997380818323131
4456,5997,0.7995900259488066
1209,7729,0.7994982457488647
3312,8229,0.7993464787147917
4239,5676,0.7985412282229855
1644,2506,0.7978647073631919
2347,8577,0.7978537640561614
684,7420,0.7977279210128907
1091,1927,0.7971189047533247
310,3208,0.7970385008826895
3325,7885,0.7968041391375376
3325,9870,0.7968041391375376
2088,6603,0.7967971540073295
6603,9929,0.7967971540073295
2633,3727,0.7967502180515239
2830,3573,0.7966269164229249
3383,7885,0.796265264260101
3383,9870,0.796265264260101
6789,9721,0.7959544581800114
4919,6777,0.7954129197086727
6738,8434,0.7953647491739182
643,6984,0.795361373859703
1756,7409,0.7953402830627433
1990,2446,0.7949088937859395
7752,8541,0.7945697768418986
4071,6301,0.7945277247616146
1454,3499,0.7940259299741125
2453,9071,0.7930139461376173
5378,9687,0.792893299727539
7119,8667,0.7924425352318003
7914,9247,0.7923905605996112
6271,8328,0.7918148051671826
2426,9870,0.7913499886100673
2426,7885,0.7913499886100673
8594,9291,0.7912364186876858
2633,8496,0.791028741108915
2459,2901,0.7909554965014716
3837,8473,0.7905522145411115
6789,8528,0.7905343395623823
9274,9922,0.7904882920682006
1322,8370,0.7900308390558608
3425,5870,0.7894292639580984
5292,7639,0.7892715265748692
1990,7659,0.7887519508214356
7752,8625,0.7879437242939302
8544,9117,0.7874224712922494
1797,9929,0.787112597351857
1797,2088,0.787112597351857
2088,3305,0.787112597351857
3305,9929,0.787112597351857
5526,7174,0.7869364178294465
5739,7967,0.7865173409120283
2351,6140,0.7864762664620939
1427,9180,0.786212950396603
322,1427,0.786212950396603
5530,7885,0.7861492393710531
5530,9870,0.7861492393710531
2253,9934,0.7859602640315841
1432,1781,0.7858226777889806
7943,8656,0.7855735593849735
6405,7469,0.7848910209856637
2438,8154,0.7847985218113978
1162,6081,0.7844736578991726
602,9283,0.7841173168761976
3107,9929,0.784083749341392
42,6487,0.7835970198185909
3025,8057,0.7833459833487196
2858,6342,0.7823077616204779
5341,8148,0.7820657876729589
3132,5399,0.7815138887334303
138,5399,0.7815138887334303
2441,3132,0.7815138887334303
138,2441,0.7815138887334303
2177,6770,0.7812535197919439
376,5258,0.7811948770898812
4323,6213,0.7811327851091887
2291,4000,0.7808000907352219
6133,7958,0.7804843489873798
6290,7147,0.780462432796918
5923,7420,0.7800786340318401
395,8328,0.7800442331408813
965,7821,0.780043805933663
4503,7248,0.7799543455639961
822,3290,0.779728836646884
869,2672,0.7790340726076169
2270,4820,0.7787905890640423
4622,7426,0.7785896022425545
2302,3378,0.7784589679816399
260,9081,0.7781242890348149
7439,8819,0.7779968891197029
965,3461,0.7778205980747113
6789,7325,0.7775591057023956
3689,5208,0.7773663210233563
6914,8139,0.7771469547118406
198,4314,0.7770629964427311
97,2723,0.7769746986948701
17,749,0.7764739830042043
5642,7674,0.776300186026443
112,3425,0.7762394065437478
2907,8549,0.7761633202054375
965,3517,0.7759611190554354
5504,6770,0.7758837755577618
7917,9870,0.775140994217991
479,8864,0.7740021872856032
3522,4553,0.7737709897713887
4274,9385,0.7736438460398928
5925,7448,0.7736297385516739
4617,8777,0.7731963318069561
5739,6827,0.7729502581014654
8182,9929,0.7727492051800309
4394,7225,0.7725662102603419
1757,2632,0.7724279208589869
1573,7113,0.7724046037211859
7420,8385,0.77226248104548
557,3397,0.7719643012091926
1619,4195,0.7710619081815142
1619,9758,0.7710619081815142
3248,8555,0.7709862226480637
4203,4406,0.7708435012274608
793,9261,0.7699080577404901
8421,9501,0.7697029410603621
9208,9313,0.7696335957545133
7397,7932,0.7693592738147205
231,2906,0.7688409753714375
6405,8679,0.7686298966885865
2500,4905,0.7685760079903956
5320,7517,0.7681263858485949
1238,9860,0.7674909197978399
7927,7996,0.7674426512343638
4946,5256,0.7668913344775558
9761,9779,0.766240605062426
2513,5615,0.7660560866902967
5345,7410,0.7655237188398513
2706,3425,0.7652412972468846
816,6526,0.7651804039740958
2739,4781,0.7649298846707033
2761,2978,0.764825882741808
1657,7723,0.7646481070910099
1657,1707,0.7646481070910099
2253,2579,0.7645703158037578
7302,8841,0.7645590150234491
6423,7864,0.7643812280607529
4500,6101,0.76434337603139
8034,8889,0.7642253337675392
1647,6394,0.7642097099262334
8804,9694,0.7641754397060418
2674,7933,0.764067080431022
3130,8541,0.7639946544733252
1457,2010,0.7638099638882583
286,7483,0.7635035165793926
951,4448,0.763265166740503
3151,5519,0.7631644330215438
3522,7885,0.763108114075953
8243,9870,0.763108114075953
3522,9870,0.763108114075953
2526,7992,0.7628873062702376
3325,9208,0.7628778858898787
3383,9208,0.7623619551773413
2775,4057,0.7616477998145788
8773,9018,0.7615991873440392
486,2465,0.761416582437748
2038,5199,0.7613370223096685
2286,7477,0.7611004591763186
2709,3666,0.7606770931866569
234,8721,0.7605448540105892
3048,9112,0.7604526256233615
3384,8571,0.7598521946702623
3793,6137,0.7597101063383446
514,6891,0.7593994755558171
3047,7695,0.7590585725251788
4487,9055,0.7587257073765843
4756,9046,0.7587255865197267
1167,2915,0.7587254706482206
579,3853,0.7581137842245512
3232,7932,0.7579781689145849
6140,6924,0.7577773659427963
2426,9208,0.7576559616812197
3130,8625,0.7576235730724851
7418,9306,0.7575371675472469
5756,6127,0.7574468940264357
5156,6568,0.7574014193665545
3853,7628,0.7572657321485781
231,2489,0.7571577198326226
6959,9558,0.7567406806550225
2275,3498,0.756540663623586
17,3264,0.756335187061549
5415,9611,0.7562139418654666
5822,7112,0.7558784477510939
251,6789,0.75566781630777
7931,9714,0.7556103446825244
3580,3727,0.7554540739390401
1051,7177,0.7554436780132592
1370,7800,0.7552279445156672
3398,4906,0.7550971011977412
8370,8801,0.754899963242474
731,8405,0.7546300259991782
2486,6118,0.754535704295157
4562,5305,0.7542239121650263
550,5305,0.7542239121650263
3035,3727,0.7540044815724378
6799,7749,0.7538724868159554
1753,7231,0.7534718856265159
2683,4386,0.753180087927449
7862,8483,0.7531080224756271
229,1414,0.7529945836410774
5530,9208,0.7526766494642967
2011,8794,0.7520907805096814
3060,9126,0.751905663813806
479,8634,0.7518813154118241
2633,2767,0.7514802739226407
5178,8932,0.751250680130254
1636,8945,0.7511245986488659
6308,7800,0.7500925435973663
3580,8496,0.7500291453135888
6420,6841,0.7498433329478031
2270,2625,0.7494942140126051
1595,7991,0.7493800942531965
6071,7426,0.7492363594749001
4750,6405,0.7488321752786018
6574,9776,0.7487834749608901
1204,9927,0.7486817081078452
1725,9927,0.7486817081078452
7,1122,0.7486803288634882
4206,8623,0.748628224908248
7568,9599,0.7486117291083509
3035,8496,0.7485899624945633
1291,7397,0.7481196133441769
2622,8541,0.7480776507359894
8956,9695,0.747296791836458
1547,6566,0.7466289419809553
7114,8586,0.7464094443368168
1023,4009,0.7459840009986494
3028,8370,0.7457040992564099
1647,3770,0.7456399668875593
6118,6396,0.745117445428596
6118,9754,0.745117445428596
2041,7190,0.7450865054753046
2105,4519,0.7442321343444898
8108,9349,0.7441607857949373
2,9887,0.7439568511933972
312,2240,0.7436715393891187
3350,5068,0.7433345090907824
2190,2892,0.7432809838741937
3948,9774,0.7430436892512253
330,6872,0.7430378499935286
3465,6357,0.7428935781116109
1513,3844,0.7425798772464101
3123,4931,0.7425529201529719
851,7388,0.742172677962499
7917,9208,0.7421371123594626
5114,9629,0.7420428670394584
2622,8625,0.7418393039372492
5460,7397,0.7414916228073228
4268,5573,0.7412128727158308
3130,6383,0.7410480094268767
2915,9095,0.740987873515259
2915,8209,0.740987873515259
2122,6044,0.7406438017386191
431,1795,0.7401636333249169
7650,9929,0.7394901890346683
2527,2780,0.7392884277502535
1023,6951,0.7388330334676172
157,965,0.7386629855907694
5973,6037,0.738262733954917
2489,2906,0.7382119844348574
5649,7755,0.7380488228035885
1933,5852,0.7375551229252602
2726,5327,0.7374324870855234
1032,8841,0.7373632114129018
1073,8586,0.7372629064696925
7637,9512,0.7371159826827058
1291,3232,0.7370527060004831
6628,6878,0.7368626200906294
1637,9420,0.7367160821428964
7800,7900,0.7363181773615616
3216,7249,0.7362719074636291
1733,9592,0.736209822840269
760,4435,0.7360153950078704
2506,8889,0.7359781411532336
1851,9424,0.7358998981577183
333,7197,0.7355208195597971
7197,8701,0.7347023410692988
1414,8432,0.7346923973429982
1851,9618,0.7344595709623396
4403,8891,0.7344321070599538
1539,8573,0.7344148189598341
1573,5913,0.7339239992536498
5557,8905,0.733755015483287
124,7397,0.7336297168928202
3625,8541,0.7331810681260175
8094,9647,0.7330667155496601
6033,9261,0.7328358593922881
3770,6394,0.7327233747608826
4538,8376,0.7326209579820735
5358,5488,0.7323043944406062
1740,6481,0.7322632740783217
983,5108,0.7321523584220587
5032,5305,0.732085487603875
2795,6993,0.7320151986586193
7384,8402,0.731759167588444
5519,7477,0.7313733519050355
3448,8889,0.7313096982767111
1023,4654,0.7312275498830583
2677,7620,0.731138129638716
5886,7800,0.7308874728871984
2258,7800,0.7308874728871984
9424,9618,0.7307913519047562
7543,9879,0.730770105439152
6503,7543,0.730770105439152
8243,9208,0.7306165670798404
3522,9208,0.7306165670798404
34,7800,0.7306091865514461
3232,5460,0.7305227630964379
2814,4052,0.7304186802432143
2135,4818,0.7302720707494336
716,9779,0.7301711864206714
4853,9721,0.7300684963523905
3736,8028,0.7298809460350894
1266,6603,0.7293608048755846
8229,8573,0.7291122225767028
7071,7175,0.7288607129961686
4093,7814,0.7286659606211624
2116,5450,0.7286341365675062
1911,9592,0.7285734081239432
4331,6709,0.7281058269560164
1048,4223,0.7280093017519869
2127,5197,0.7278321951943056
3625,8625,0.7270669464639935
1260,6811,0.7270624848805511
4653,8623,0.7267620901335075
3126,4077,0.7266179277840751
8265,8987,0.7260553999602237
5239,6118,0.7259094267781334
3486,5712,0.7255672752332509
4853,8528,0.7250970337158569
2294,3578,0.724921300323888
3501,6789,0.7242584281484309
373,6081,0.7239951514778725
8161,9087,0.7239443583767863
213,9668,0.7239281220628927
6206,6405,0.7239082507856893
3130,7752,0.7235239794332254
42,6493,0.7235228330834331
333,8701,0.7226630639010612
3986,3991,0.722638080006383
1142,4383,0.7225438354129103
3499,9558,0.7224881655258006
7732,9798,0.7224672032602215
570,6853,0.7222340494836292
5180,8541,0.7221285331849729
7243,9293,0.7214829430939066
2811,9887,0.7213373810086958
3250,9887,0.7213373810086958
6893,7702,0.7212547953592287
4646,5756,0.7212497727469209
4778,9181,0.7212070096679252
2355,6874,0.7209930390398651
3834,8221,0.7205833835262183
1266,1797,0.7204958936474585
1266,3305,0.7204958936474585
4339,7983,0.7203503615711198
42,9429,0.7202357415003904
3499,6959,0.7200309811056396
2714,3182,0.71991417480328
7906,8389,0.7196641047176074
4819,7397,0.7196079478756051
3432,9486,0.7194647002932558
2883,6628,0.7193263474243329
1549,6849,0.7191112155910032
1539,8229,0.719019007780208
8229,9174,0.719019007780208
3501,4625,0.7180016938515362
9865,9932,0.7179211344311415
2915,9291,0.717843798813213
5305,9055,0.7177878809611292
4227,5946,0.7177613162992923
5090,5393,0.717050086921726
2126,5105,0.7165253568029705
1454,9558,0.7164136123053971
466,1357,0.7163041532298129
5180,8625,0.7161065804921725
283,5142,0.7160314617920107
173,3279,0.7158270898526066
3881,7800,0.7155814161982584
4923,6203,0.7153401054962406
4491,5012,0.7146584357291852
1165,2088,0.7143296321298389
1165,9929,0.7143296321298389
1202,7775,0.7142085812460623
5967,8759,0.7138727183539804
5483,6337,0.7135691018528194
4300,8472,0.713560200213183
2887,9059,0.7133594416631224
5276,5297,0.7132449265853016
4853,7325,0.7131958383941535
5716,9869,0.712906971101447
5012,5163,0.7128880816673748
5573,8390,0.712832037546825
2872,4684,0.7128062499017166
610,643,0.7126382225891388
2767,3580,0.7125305039865987
7207,8682,0.71245799625453
3173,8410,0.7123751234765088
7426,8904,0.7122501999939722
701,5809,0.7118697922844059
3416,9721,0.7118085119269884
6937,9079,0.7115523946064459
534,4338,0.7111764088552807
2767,3035,0.7111632749052001
3824,9863,0.7111291931658428
5068,5179,0.7107240703286649
5605,6423,0.7106449763991406
2267,7570,0.7102701035590072
6071,6129,0.7102678434570933
7534,8621,0.7102118592758613
4487,5305,0.7099377487258504
336,6993,0.7097702375726506
2355,5559,0.7095430172856495
1015,7620,0.7094779708325991
2577,8795,0.7090447445576419
729,7138,0.7086135662912765
2368,4016,0.7084610363743651
2622,7752,0.7084501385139721
268,7790,0.708309356617839
6081,7022,0.7082270962278158
3027,6081,0.70806305368736
160,909,0.7080565050414843
1158,3254,0.707227093933751
6628,9180,0.7071611353191486
322,6628,0.7071611353191486
2788,2824,0.7071234138463565
2470,8323,0.7070789298261674
3416,8528,0.7069613921853588
8807,9388,0.706760730274268
6048,9869,0.7067524683575623
4082,5639,0.7062153041337323
7985,9979,0.7053658565684877
9363,9482,0.7053095422889257
4491,5163,0.7051432995695235
3361,4827,0.7048920386155624
1725,4553,0.704820396392183
1204,4553,0.704820396392183
8231,9360,0.7048039936969152
124,4094,0.7044382534471203
6948,7818,0.7042814672855052
4905,8955,0.7042219032373301
2931,4852,0.7041922785682687
309,5244,0.7038783891848376
1915,4679,0.7036202580643414
1834,1915,0.7036202580643414
7255,9301,0.7034744979872184
3566,7658,0.7033584994224598
2506,9327,0.7031698490998954
2344,6709,0.7030899043508726
1176,9038,0.7029197202569194
671,4071,0.7029160324233324
2193,6617,0.7027320962585448
36,1903,0.7026048525946473
8,1099,0.7023804077446886
2003,4713,0.7022452303509258
379,3940,0.702191675597464
5298,6628,0.7014957116432811
1205,1957,0.701462986398018
6984,7207,0.7014294595926994
959,2170,0.7013449308602323
5414,9163,0.701282982208152
141,2775,0.7012014499377256
1176,4682,0.7010971495153033
1632,4708,0.7008402915729
1202,6002,0.7004383214625066
684,4300,0.7004129490494216
3151,7477,0.7004119874613544
1449,6065,0.6995847418816902
655,3444,0.699124121546357
2633,3580,0.6985813028717002
203,4764,0.6984478252843838
6351,7693,0.6983855225065724
1773,2773,0.697742514332692
446,3712,0.6977079900760013
2344,4331,0.6973709273267762
2633,3035,0.6972408400175999
1265,4178,0.6969029929489807
2183,2373,0.6966857216247871
4574,6071,0.696475606490353
5694,6621,0.6961703578063457
2274,2537,0.6960504319599835
8761,9932,0.6959611572945846
7343,9809,0.6958041429235695
956,5893,0.6954162255782022
3416,7325,0.6953578615927918
7821,9798,0.6952496194655062
1204,7885,0.6951076876273348
1725,7885,0.6951076876273348
1204,9870,0.6951076876273348
1725,9870,0.6951076876273348
4736,7454,0.6947541278025974
2158,5485,0.6945187970851536
3625,7752,0.6943426645063789
5740,7767,0.6943077174130972
1121,4267,0.693911243291129
6708,7409,0.6938572462247392
1571,9600,0.6938318975052397
5742,7800,0.6937479789263649
2516,3159,0.6934971357694455
2982,4351,0.6933938481159717
684,8472,0.6933040866923081
3461,9798,0.6932680840617623
7830,9128,0.6931972696910605
251,4853,0.6931166233494971
3610,8435,0.692402486036397
3570,9164,0.6923413600837096
680,2762,0.692195215303102
268,9386,0.6921462360150995
6081,7413,0.6920506127052346
3517,9798,0.6916107385758786
766,8623,0.6915726421478526
260,4222,0.6913656175598449
2788,4393,0.6912555157495227
1322,9066,0.691230765523585
7114,7712,0.6907916597543704
3350,5179,0.6907447331102317
579,879,0.6905075165570614
37,4835,0.6904009804596305
3345,9711,0.6903963858167982
2058,9755,0.6901525996506496
8910,9798,0.6900476025643262
5289,5909,0.6899955400174458
879,7628,0.6897350911704283
4709,8281,0.6891227104579046
8589,8841,0.689064373875066
8206,9314,0.6890275746253197
7624,8795,0.6886465719980834
6071,6515,0.6881666767705876
1415,9285,0.688072784059986
1847,3159,0.6880255241354345
330,1736,0.6878510942810196
5523,7890,0.687717149721405
199,3400,0.6876222344336529
2640,3591,0.6876000403759777
918,2558,0.687539379248646
6313,9434,0.6874663379280281
6138,8595,0.6874573623901139
4997,9301,0.6872917575917387
4400,6009,0.6872733524273245
2286,6594,0.6871101907990029
6984,8682,0.6871043176381959
4902,8485,0.6868560511390013
3215,8285,0.6866482292390629
431,1182,0.6866192743202366
8634,8864,0.686576454268761
2209,9923,0.6865685882550964
4360,5305,0.6864297220140553
1635,8206,0.6862670098173048
5546,5902,0.6857183447255483
7767,9455,0.6855414888894895
